Departamento|NombreAutoridad|Genero|Cargo|Partidos_Organizaciones|porcentaje
Oruro|MAX CARLOS VIZA CACERES|M|Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|SILVIA CONTREARAS CHOQUE|F|Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|TEDDY RODRIGUEZ MAMANI|M|Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|BETHY ARCE ALVARES|F|Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|AMALIA NINA QUISPE|F|Concejal|MAS - IPSP|
Oruro|LUIS CAPUMA CUSSI|M|Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|MARTINA RAFAEL VIZA|F|Concejal|MAS - IPSP|
Oruro|JUSTINA CUSSI ARCE|F|Concejal|MAS - IPSP|
Oruro|HERNAN ARCE NICOLAS|M|Concejal|MAS - IPSP|
Oruro|JUAN CARLOS JUAN CARLOS RONDO|M|Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|MAGDALENA MARIJKE MARTHA ARCE PORTILLO|F|Concejal|MAS-IPSP|
Oruro|EDUARDO GERVASIO ARCE ACERES|M|Concejal|MAS-IPSP|
Oruro|ABRAHAM WALTER CAMA CHACOLLA|M|Concejal|MAS-IPSP|
Oruro|TERESA CHOQUECALLATA ROJAS|F|Concejal|MAS-IPSP|
Oruro|SONIA PATZI GONZALES|F|Concejal|MAS-IPSP|
Oruro|PORFIRIO MAMANI CHECA|M|Concejal|MAS-IPSP|
Oruro|RENE LEON GUZMAN|M|Concejal|MAS-IPSP|
Oruro|RUTH CONDORI BOLAÑOS|F|Concejal|MAS-IPSP|
Oruro|LUCIO CHECA CHOQUE|M|Concejal|FPV.|
Oruro|MARIA ELENA AFAEL MARTINEZ|F|Concejal|FPV.|
Oruro|ESTELA BELTRAN HERRERA|F|Concejal|FPV.|
Oruro|||Concejal|FPV.|
Oruro|MARTHA ANGELICA HEREDIA COCAVIA|F|Concejal|MAS-IPSP|
Oruro|TRIFON FERNANDEZ CHOQUE|M|Concejal|MAS-IPSP|
Oruro|EDUARDO MOYA RAMOS|M|Concejal|MAS-IPSP|
Oruro|CONSTANCIA MATILDE GUTIERREZ MARTINEZ|F|Concejal|MAS-IPSP|
Oruro|ALEJANDRINA HUMEREZ SEQUEIROS|F|Concejal|MAS-IPSP|
Oruro|RICARDO HUMEREZ PEÑAFIEL|M|Concejal|MAS-IPSP|
Oruro|JUANA NOEMI ESCOBAR HERRERA|F|Concejal|UN.|
Oruro|PERSI DAN AYALA COLQUE|M|Concejal|UN.|
Oruro|||Concejal|UN.|
Oruro|YOVANA VIKI ADAVLOS NUÑEZ|F|Concejal|UN.|
Oruro|MARIO RUBEN CHOQUE ARROYO|M|Concejal|MAS-IPSP|
Oruro|SOFIA ALEJANDRO APAZA|F|Concejal|MAS-IPSP|
Oruro|ADELA AVIZA FUERTES|F|Concejal|MAS-IPSP|
Oruro|||Concejal|MAS-IPSP|
Oruro|TOMAS FERNANDEZ APAZA|M|Concejal|MAS-IPSP|
Oruro|VICTORIA FUENTES CRUZ|F|Concejal|MAS-IPSP|
Oruro|FRANCISCA LUISA RUFINO CALIZAYA|F|Concejal|MAS-IPSP|
Oruro|||Concejal|MAS-IPSP|
Oruro|NESTOR CONDORI CHOQUE|M|Concejal|MAS-IPSP|
Oruro|GABRIELA RUIZ ARNEZ|F|Concejal|MAS-IPSP|
Oruro|GABRIEL VILZAEZ LOPEZ|M|Concejal|MAS-IPSP|
Oruro|BRENDA ANTONIA RAMIREZ MAMANI|F|Concejal|MAS-IPSP|
Oruro|SANTUSA JUANA MAMANI CONDORI|F|Concejal|MAS-IPSP|
Oruro|FELIX CHILE MEDRANO|M|Concejal|MAS-IPSP|
Oruro|WALTER CERROGRANDE VENTURA|M|Concejal|MAS-IPSP|
Oruro|FABRIANA MARTINEZ QUENAYA|F|Concejal|MAS-IPSP|
Oruro|HILARIA CHACOLLA MAMANI|F|Concejal|MAS-IPSP|
Oruro|TEODORO GUTIERREZ MARTINEZ|M|Concejal|MAS-IPSP|
Oruro|CARLOS TITO CHOQUE|M|Concejal|MAS-IPSP|
Oruro|ROSIO ALEXA ESCOBAR TOVAR|M|Concejal|MAS-IPSP|
Oruro|EMILIO CHOQUE VALDEZ|M|Concejal|P.P.|
Oruro|NOEMI CAMA VILLCA|F|Concejal|P.P.|
Oruro|ELISA MISERICORDIA SORIA|F|Concejal|P.P.|
Oruro|ROMAN DAVAKLOS MAMANI|M|Concejal|P.P.|
Oruro|VICTOR CONDO ELAUTE|M|Concejal|MAS-IPSP|
Oruro|MARITZA PIMENTEL NEMER|F|Concejal|MAS-IPSP|
Oruro|NELLY HONORIA TARQUI BLANCO|F|Concejal|MAS-IPSP|
Oruro|DEMETRIO CONDORI CHACHAQUI|M|Concejal|MAS-IPSP|
Oruro|VIDAL CALIZAYA FLORES|M|Concejal|MAS-IPSP|
Oruro|MARIA DOLORES QUISPE LOPEZ|F|Concejal|MAS-IPSP|
Oruro|JULIO MAMANI COLQUE|M|Concejal|DEMOCRATAS|
Oruro|JOSE MANUEL CALLAPA CONDORI|M|Concejal|DEMOCRATAS|
Oruro|JIMENA AGUAYO GUTIERREZ|F|Concejal|MCSFA|
Oruro|NANCY CHILA GARCIA|F|Concejal|MCSFA|
Oruro|SEVERINO CHQUETOPA CHILA|M|Concejal|MAS - IPSP|
Oruro|EVER EDWIN GARCIA CORO|M|Concejal|MAS - IPSP|
Oruro|YEIMY MUÑOZ PEREZ|F|Concejal|MAS - IPSP|
Oruro|JULIA COLQUE CONDORI|F|Concejal|MAS - IPSP|
Oruro|JAIME PURI CONDORI|M|Concejal|MAS - IPSP|
Oruro|GLADYS ANGELICA MAYORGA GONZALES|F|Concejal|MAS - IPSP|
Oruro|EULOGIO EULOGIO ALMANZA|M|Concejal|P.P.|
Oruro|JUANA QUISPE CAUTIN|F|Concejal|P.P.|
Oruro|JAVIER RODRIGUEZ CHOQUETOPA|M|Concejal|J Y L|
Oruro|FRANCISCO CONDORI CONDOLI|M|Concejal|J Y L|
Oruro|AGRIPINA ENCINAS CAYO|F|Concejal|MAS - IPSP|
Oruro|AMALIA GONZALES CRUZ|F|Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|JULIO CESAR GONZALES BEJARANO|M|Concejal|MAS - IPSP|
Oruro|MARCIANA VILLANUEVA FUENTES|F|Concejal|MAS - IPSP|
Oruro|DELIA CONDOLI CRUZ|F|Concejal|MAS - IPSP|
Oruro|NAPOLEON ADEMAR EVRA CARI|M|Concejal|P.P.|
Oruro|LUCHO LUCIANO CARI MORALES|M|Concejal|P.P.|
Oruro|ALICIA MORALES CARI|F|Concejal|P.P.|
Oruro|JESUS ROJAS FERNANDEZ|M|Concejal|P.P.|
Oruro|ZULEMA JIZELA VELIZ MANUEL|F|Concejal|P.P.|
Oruro|ROSSEMARY ALANOCA CANAVIRI|F|Concejal|P.P.|
Oruro|JORGE JAVIER HERRERA LOPEZ|M|Concejal|P.P.|
Oruro|FELIPE PEREZ ROJAS|M|Concejal|P.P.|
Oruro|FANNY MISERICORDIA AYAVIRI|F|Concejal|P.P.|
Oruro|LUIS CASTRO MAMANI|M|Concejal|P.P.|
Oruro|VIOLETA SILVIA VELIZ RAMIREZ|F|Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|PETTER RAMIRO YUCAR ZARATE|M|Concejal|MAS - IPSP|
Oruro|JHOSELIN VILLCA PEREZ|F|Concejal|MAS - IPSP|
Oruro|ANTONIO ROJAS ZARATE|M|Concejal|P.P.|
Oruro|GILBERT PEREZ ATORA|M|Concejal|P.P.|
Oruro|DEMECIA LUCINDA MANUEL FERNANDEZ|F|Concejal|P.P.|
Oruro|||Concejal|P.P.|
Oruro|||Concejal|P.P.|
Oruro|FIDELIA ELENA MANUEL PEREZ|F|Concejal|P.P.|
Oruro|RUBEN PEREZ ROJAS|M|Concejal|MAS-IPSP|
Oruro|RICHAR ADEVIR MAMANI PEREZ|M|Concejal|MAS-IPSP|
Oruro|PRIMA ATORA ROJAS|F|Concejal|MAS-IPSP|
Oruro|MARCELO LAZARO FELIPE|M|Concejal|MAS-IPSP|
Oruro|CLAUDINA LOZA MAMANI|F|Concejal|MAS - IPSP|
Oruro|MARIA CONDORI MAMANI|F|Concejal|MAS - IPSP|
Oruro|EPIFANIO MAMANI LOZA|M|Concejal|MAS - IPSP|
Oruro|FAUSTO MAMANI LAZARO|M|Concejal|MAS - IPSP|
Oruro|SELINDA LAZARO FELIPE|F|Concejal|MAS - IPSP|
Oruro|MARIA CONDORI VILLCA|F|Concejal|MAS - IPSP|
Oruro|JULIAN MAMANI CONDORI|M|Concejal|M.U.CHI.L.|
Oruro|AURELIO LAZARO CONDORI|M|Concejal|M.U.CHI.L.|
Oruro|FRANCISCA MAMANI LOZA|F|Concejal|M.U.CHI.L.|
Oruro|ROXANA CHAMBI PEREZ|F|Concejal|M.U.CHI.L.|
Oruro|VICTOR ROCHA PITA|M|Concejal|MAS - IPSP|
Oruro|PEDRO AJATA ARACONDO|M|Concejal|MAS - IPSP|
Oruro|AIDEE FATIMA LAYME MAMANI|F|Concejal|MAS - IPSP|
Oruro|ENEIDA CHOQUE CHOQUE|F|Concejal|MAS - IPSP|
Oruro|LUIS AMADEON OROSCO ICHOTA|M|Concejal|MAS - IPSP|
Oruro|FELIX HAUANCO VILLCA|M|Concejal|MAS - IPSP|
Oruro|SONIA ELBA COYOJA|F|Concejal|MAS - IPSP|
Oruro|GROVER IRINEO OJEDA QUISPE|M|Concejal|MAS - IPSP|
Oruro|LUISA ROMERO ROMERO|F|Concejal|DEMOCRATAS|
Oruro|JOSE CORANI ALVAREZ|M|Concejal|DEMOCRATAS|
Oruro|ANAI GABRIELA MAMANI TERRAZAS|F|Concejal|P.P.|
Oruro|MAYDA LUCIANA SOLARES FERNANDEZ|F|Concejal|P.P.|
Oruro|CRISTOBAL VILLANUEVA LUNA|M|Concejal|P.P.|
Oruro|NESTOR CONDORI MAMANI|M|Concejal|P.P.|
Oruro|JUANA FERNANDEZ QUISPE|F|Concejal|P.P.|
Oruro|EDGAR MAMANI FLORES|M|Concejal|P.P.|
Oruro|TANIA CEREZO QUISPE|F|Concejal|MAS - IPSP|
Oruro|MARIA LUISA INCA|F|Concejal|MAS - IPSP|
Oruro|OSCAR ORLANDO FERNANDEZ FIGUEREDO|M|Concejal|MAS - IPSP|
Oruro|CLEMENTE ZUBIERA CHOQUE|M|Concejal|MAS-IPSP|
Oruro|||Concejal|MAS-IPSP|
Oruro|JULIETA CONDARCO TTIO|F|Concejal|MAS-IPSP|
Oruro|GORRETH CHOQUE MAMANI|M|Concejal|MAS-IPSP|
Oruro|DIONE MAMANI CHOQUE|F|Concejal|MAS-IPSP|
Oruro|EPIFANIA ROSALES AYMA|F|Concejal|MAS-IPSP|
Oruro|HILARIA VILLCA CHOQUE|F|Concejal|MAS-IPSP|
Oruro|HECTOR CONDORI ALVARADO|M|Concejal|MAS-IPSP|
Oruro|SIMON ZUNA CAHUANA|M|Concejal|MAS-IPSP|
Oruro|SONIA VELIZ HURTADO|F|Concejal|MAS-IPSP|
Oruro|MAMERTO AJATA ANAGUA|M|Concejal|MAS-IPSP|
Oruro|MUEDE CARRIZO TAQUICHIRI|M|Concejal|MAS-IPSP|
Oruro|LIDIA HUANCA QUISPE|F|Concejal|MAS-IPSP|
Oruro|FELICIANO LLANQUE HUANCA|M|Concejal|MAS-IPSP|
Oruro|MAX RAUL ANAGUA FLORES|M|Concejal|MAS-IPSP|
Oruro|LUCIA LLANQUE MARCA|F|Concejal|MAS-IPSP|
Oruro|BECKET BETTY CONTRARAS MARCA|F|Concejal|MAS-IPSP|
Oruro|PANFILO CHOQUE ANAVE|M|Concejal|MAS-IPSP|
Oruro|RAMON CARERES AIZA|M|Concejal|MAS-IPSP|
Oruro|EMMA APAZA SALILE|F|Concejal|MAS-IPSP|
Oruro|LIDIA VENTURA VILLCA|F|Concejal|MAS-IPSP|
Oruro|GUALBERTO APAZA MAMANI|M|Concejal|MAS-IPSP|
Oruro|BENITO MAMANI APAZA|M|Concejal|MAS-IPSP|
Oruro|ELIZABETH MAMANI PEREZ|F|Concejal|MAS-IPSP|
Oruro|MARIA MAGNE CANAVIRI|F|Concejal|MAS-IPSP|
Oruro|NESTOR HUGO CHQOUE VENTURA|M|Concejal|MAS-IPSP|
Oruro|SANTIAGO VILLCA QUISPE|M|Concejal|P.P.|
Oruro|||Concejal|P.P.|
Oruro|ANTONIA MIRANDA HIDALGO|F|Concejal|P.P.|
Oruro|||Concejal|P.P.|
Oruro|ALEJANDRO AGUIERRE TOROYA|M|Concejal|MAS-IPSP|
Oruro|||Concejal|MAS-IPSP|
Oruro|BENITA ADRIAN CHOQUE|F|Concejal|MAS-IPSP|
Oruro|||Concejal|MAS-IPSP|
Oruro|JULIA PILLCO COLQUE|F|Concejal|P.P.|
Oruro|ZACARIAS HUANCA VIRACA|M|Concejal|P.P.|
Oruro|WILFREDO AIZA CHOQUETICLLA|M|Concejal|P.P.|
Oruro|DELIA MARCE QUIMPE|F|Concejal|P.P.|
Oruro|MILKA NEYZA CABRERA MARZA|F|Concejal|FPV|
Oruro|JOSE LUIS PEREZ CARDENAS|M|Concejal|FPV|
Oruro|JOSE DANIEL AGUILAR GONZALES|M|Concejal|MAS - IPSP|
Oruro|CELEDONIA POCOACA ARCANI|F|Concejal|MAS - IPSP|
Oruro|ZULMA HUAYHUA MAMANI|F|Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|ROMALDA ZEGARRA GONZALES|F|Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|MAGDALENA JERONIMO LARAMA|F|Concejal|MAS - IPSP|
Oruro|RITA ARANIBAR RAMIREZ|F|Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|ALEJANDRO MOISES SANDOCAL ALCONZ|M|Concejal|MAS - IPSP|
Oruro|AMBROCIA LARAMA SANDOVAL|F|Concejal|MAS - IPSP|
Oruro|MARY AYCA MAMANI|F|Concejal|MAS - IPSP|
Oruro|DENNIS OMAR MAYDANA ARANIBAR|M|Concejal|MAS - IPSP|
Oruro|MILTON ARIEL SANDOVAL CANAVIRI|M|Concejal|MAS - IPSP|
Oruro|EMMA CANAVIRI CHOQUE|F|Concejal|MAS - IPSP|
Oruro|MARGARITA CHQOUE FLORES|F|Concejal|MAS - IPSP|
Oruro|HOMAR NICOLAS AGUILAR VIZA|M|Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|ROXANA CORPA JALACORI|F|Concejal|MAS - IPSP|
Oruro|MARIA HILARIA AZULY PLATA|F|Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|GABINO VIZA AGUILAR|M|Concejal|MAS - IPSP|
Oruro|ROSSY VILLEGAS AYROJA|F|Concejal|MAS - IPSP|
Oruro|VANEZA COLQUE CHOQUE|F|Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|||Concejal|MAS - IPSP|
Oruro|TORIBIA SANDRA CHOQUE ALCONZ|F|Concejal|MAS - IPSP|
Oruro|ELIZABETH MOLLO MAMANI|F|Concejal|MAS - IPSP|
Oruro|SEVERINO RIOS IBAÑIZ|M|Concejal|MAS - IPSP|
Oruro|NELSON FREDDY YAVE MARIN|M|Concejal|MAS - IPSP|
Oruro|MAXIMA CONDORI IBAÑEZ|F|Concejal|MAS - IPSP|
Oruro|ELIZABETH MAGNE VILLCA|F|Concejal|MAS - IPSP|
Oruro|PEDRO GOMEZ GOMEZ|M|Concejal|MAS - IPSP|
Oruro|TEODORO GOMEZ FLORES|M|Concejal|UN|
Oruro|LUCIA ADELA CHOQUE MAMANI|F|Concejal|UN|
Oruro|ARACELI CHOQUE HUANCA|F|Concejal|UN|
Oruro|SAMUEL RAMIREZ SOLIZ|M|Concejal|UN|
Pando|Wilfredo Romero Chavez|M|Concejal|MAS-IPSP|
Pando|Raquel Melgar Marupa|F|Concejal|MAS-IPSP|
Pando|Luz Marina Siviora Muarayari|F|Concejal|MAS-IPSP|
Pando|Jose Luis Chuquisa Limpias|M|Concejal|MAS-IPSP|
Pando|Vivian Zerna Amacitena Mutari|F|Concejal|MAS-IPSP|
Pando|Nelson Solso Mendez|M|Concejal|MAS-IPSP|
Pando|Alex Mendoza  Mariobo|M|Concejal|PUD|
Pando|Ellizabeth Navi Canamari |F|Concejal|PUD|
Pando|Roberto Parada Siviora|M|Concejal|MAS-IPSP|
Pando|Luci Luri Cibatte|F|Concejal|MAS-IPSP|
Pando|Ana Paula  Valenzuela Vecerra|F|Concejal|MAS-IPSP|
Pando|Henry Carmona Enriquez|M|Concejal|MAS-IPSP|
Pando|Aurelio Valenzuel Deromedis|M|Concejal|PUD|
Pando|Artemia Rosel Cortez|F|Concejal|PUD|
Pando|Rimberth Melchor Montero Paredez|M|Concejal|MAS-IPSP|
Pando|Mariel Peredo Aragon|F|Concejal|MAS-IPSP|
Pando|Mariluz Gonzales Rodriguez|F|Concejal|PUD|
Pando|Sergio Macias Villca|M|Concejal|PUD|
Pando|Marible Camacho|F|Concejal|MAS-IPSP|
Pando|Florencio Cochisurco|M|Concejal|MAS-IPSP|
Pando|Alex Milko Valverde Flores|M|Concejal|PUD|
Pando|Susy Manuyama Gonzales|F|Concejal|PUD|
Pando|Juan Carlos Pazteran|M|Concejal|MAS-IPSP|
Pando|Fernanda Ballivián Riguera|F|Concejal|MAS-IPSP|
Pando|Lourdes Machaca Guanca|F|Concejal|PUD|
Pando|Herlin Lopez Cayami|M|Concejal|PUD|
Pando|Isable Guzman Rios de Vaca|F|Concejal|MAS-IPSP|
Pando|Cicero Rodriguez Julio|M|Concejal|MAS-IPSP|
Pando|William Cruz Pisco|M|Concejal|PUD|
Pando|Flora Aguilera Burgos|F|Concejal|PUD|
Pando|Felipa Carmela Apaza Rondan|F|Concejal|FPV|
Pando|Lino Oscar Choque Quispe|M|Concejal|FPV|
Pando|Guillermo Aguirre Dan|M|Concejal|MAS-IPSP|
Pando|Yexenia  Chipuna Viespinoza|F|Concejal|MAS-IPSP|
Pando|Heidy Fernandez Cavina|M|Concejal|MAS-IPSP|
Pando|Acefalo*||Concejal|MAS-IPSP|
Pando|Manuel Melgar Cespedes|M|Concejal|PUD|
Pando|Raquel Racua Achipe|F|Concejal|PUD|
Pando|Guido Marca Poma|M|Concejal|MAS-IPSP|
Pando|Alida Nuñez Ramallo|F|Concejal|MAS-IPSP|
Pando|Zaida Chonono Malale|F|Concejal|MAS-IPSP|
Pando|Ronald Dumay Subirana|M|Concejal|MAS-IPSP|
Pando|Wilfredo Montaño Teco|M|Concejal|MAS-IPSP|
Pando|Diana Peréz Bazan|F|Concejal|MAS-IPSP|
Pando|Rebeca Torrez Peña|F|Concejal|PUD|
Pando|Amador Montes Yoamoña|M|Concejal|PUD|
Pando|Angela Mendieta Gonzales|F|Concejal|MAS-IPSP|
Pando|Ricardo espinoza Becerra|M|Concejal|MAS-IPSP|
Pando|Edgar Chao Montero|M|Concejal|PUD|
Pando|Patricia Seyo Saavedra|F|Concejal|PUD|
Pando|Nelson Waldo Arrazola Gonzales|M|Concejal|MAS-IPSP|
Pando|Martina Barrovatte|F|Concejal|MAS-IPSP|
Pando|Acefalo*||Concejal|MAS-IPSP|
Pando|Acefalo*||Concejal|MAS-IPSP|
Pando|Antonio Tirina Coelho|M|Concejal|MAS-IPSP|
Pando|Perla Karin Flores Cruz|F|Concejal|MAS-IPSP|
Pando|Yonoloa Texeria Suarez|F|Concejal|PUD|
Pando|Wilber Curupi Castedo|M|Concejal|PUD|
Pando|Zeneide Gonzales Aguirre|F|Concejal|MAS-IPSP|
Pando|Ronulfo Rojas Saradiez|M|Concejal|MAS-IPSP|
Pando|Roberto Carlo Chao Herrera|M|Concejal|PASO|
Pando|Sebastiana Lira Braga|F|Concejal|PASO|
Pando|Yenkala Chao Aguada|F|Concejal|MAS-IPSP|
Pando|Acefalo*||Concejal|MAS-IPSP|
Pando|Yaner Aldo Marupa Tirina|M|Concejal|PUD|
Pando|Mireya Soledad Vaca Justiniano|F|Concejal|PUD|
Pando|Rolando Portugal Achipa|M|Concejal|MAS-IPSP|
Pando|Yenny Chao Tirina|F|Concejal|MAS-IPSP|
Pando|Heidy Santa Cruz Chavez|F|Concejal|PASO|
Pando|Esmir Chao Solsol|M|Concejal|PASO|
Pando|Erilex Mayinca Machipa Yona|F|Concejal|MAS-IPSP|
Pando|Victor Daniel Aparicio Negrete|M|Concejal|MAS-IPSP|
Pando|Delmira Diez Mendez|F|Concejal|MAS-IPSP|
Pando|Hermenegildo Rios Yebara|M|Concejal|MAS-IPSP|
Pando|Miguel angel Garcia Mariño|M|Concejal|PUD|
Pando|Luisa Estada Oshiro|F|Concejal|PUD|
Pando|Eder Roca Eguez|M|Concejal|MAS-IPSP|
Pando|Monica Gladyz Torrez|F|Concejal|MAS-IPSP|
Pando|Cecilia Cortez Limpias|F|Concejal|PASO|
Pando|Yhonny Layme Roldan|M|Concejal|PASO|
Pando|Luz Mar Pedraza Chavez|F|Concejal|MAS-IPSP|
Pando|Guilder Siary Serrato|M|Concejal|MAS-IPSP|
Pando|Reinaldo Amutari Wies|M|Concejal|MAS-IPSP|
Pando|Rocio Dury Ribera|F|Concejal|MAS-IPSP|
Pando|Andiolina Banegas Lopez|F|Concejal|MAS-IPSP|
Pando|Dilo Banega Becerra|M|Concejal|MAS-IPSP|
Pando|Kenia Siria Kerdy Rojas|F|Concejal|PUD|
Pando|Adolfo Chao Castro|M|Concejal|PUD|
Pando|Sandro Tuesta Oliveira|M|Concejal|MAS-IPSP|
Pando|Yesnery Tuesta Romero|F|Concejal|MAS-IPSP|
Pando|Karla Ekaterine Herrera Aguilera|F|Concejal|MAS-IPSP|
Pando|Wilson Valdivia Medina|M|Concejal|MAS-IPSP|
Pando|Almir Flores Muzunbite|M|Concejal|MAS-IPSP|
Pando|Benita Hurtado Alba|F|Concejal|MAS-IPSP|
Pando|Elsa Alvez Manzan|F|Concejal|PUD|
Pando|Acefalo*||Concejal|PUD|
Pando|Elisa Artaza Guerra|F|Concejal|MAS-IPSP|
Pando|Nicolas Flores Cardozo |M|Concejal|MAS-IPSP|
Pando|Irineo Ayllon Martinez|M|Concejal|PUD|
Pando|Marilane Chavez Dasilva|F|Concejal|PUD|
Pando|Acefalo*||Concejal|PASO|
Pando|Francileuda Araujo Bautista|F|Concejal|PASO|
Pando|Cirilo Gonzales Zabalaga|M|Concejal|MAS-IPSP|
Pando|Aura Saavedra Usipale|F|Concejal|MAS-IPSP|
Pando|Belisario Coimbra Oliva|M|Concejal|PUD|
Pando|Lucia Flores Luna|F|Concejal|PUD|
Pando|Miriam Sussi Antonio Atahuachi|F|Concejal|MAS-IPSP|
Pando|Fortunato Condori Mamani|M|Concejal|MAS-IPSP|
Pando|Leandro Coria Garcia|M|Concejal|MAS-IPSP|
Pando|Yeni Choque  Miranda|F|Concejal|MAS-IPSP|
Pando|Haidy Vaca Chavez |F|Concejal|PUD|
Pando|Jorge Luis Cambra Chavez|M|Concejal|PUD|
Pando|Yeimy Alvarado Estremadoiro|F|Concejal|MAS-IPSP|
Pando|Robert Taborga Tokudome|M|Concejal|MAS-IPSP|
Pando|Lucia Tababary Aracupa|F|Concejal|PUD|
Pando|Acefalo*||Concejal|PUD|
Pando|Rodlofo Chao Temo|M|Concejal|MAS-IPSP|
Pando|Maria Orihuela Languidey|F|Concejal|MAS-IPSP|
Pando|Nathalia Silvano Moreno|F|Concejal|MAS-IPSP|
Pando|Acefalo*||Concejal|MAS-IPSP|
Pando|Walber David Vaca Ojopi|M|Concejal|PUD|
Pando|Mariela Rodriguez Villarroel|F|Concejal|PUD|
Pando|Ana Blanca Bravo Heredia|F|Concejal|MAS-IPSP|
Pando|Jorge Cadima Hurtado|M|Concejal|MAS-IPSP|
Pando|Humberto Duri Salazar|M|Concejal|PUD|
Pando|Rosemry Durales Melgar|F|Concejal|PUD|
Pando|Maricela Guardia Tanaka|F|Concejal|PASO|
Pando|Luis Felipe Plata Mercado|M|Concejal|PASO|
Pando|Carlos Mosqueira Chavez|M|Concejal|MAS-IPSP|
Pando|Amparo Parada Villanueva|F|Concejal|MAS-IPSP|
Pando|Blaca Puro Caya|F|Concejal|PUD|
Pando|Josue Guzma Quette|M|Concejal|PUD|
Pando|Helen Cruz Marupa|F|Concejal|MAS-IPSP|
Pando|Jorge Luis dady Davivay|M|Concejal|MAS-IPSP|
Pando|Irguen Caya Juarez|M|Concejal|PUD|
Pando|Elda Chamarro Nay|F|Concejal|PUD|
Pando|Remberto Saucedo Mendoza|M|Concejal|MAS-IPSP|
Pando|Patricia Chipunavi Lobo|F|Concejal|MAS-IPSP|
Pando|Pedro Lius Tuchani Luricy|M|Concejal|PASO|
Pando|Lidia Arangui Tuchani|F|Concejal|PASO|
Pando|Silenia Cartagena Rodriguez|F|Concejal|MAS-IPSP|
Pando|Ruber Daniel Paredes Cordero|M|Concejal|MAS-IPSP|
Pando|Silene Chipunavi Justiniano|F|Concejal|MAS-IPSP|
Pando|Fritz Alvarado Sanjinez|M|Concejal|MAS-IPSP|
Pando|Manuel Velasco Humaday|M|Concejal|MAS-IPSP|
Pando|Alida Beyuma Chao|F|Concejal|MAS-IPSP|
Pando|Carmen Rosa Barba Palomequi|F|Concejal|MAS-IPSP|
Pando|Jorge Luis Mamani Peña|M|Concejal|MAS-IPSP|
Pando|Eldy Maida Parada Cusirimay|F|Concejal|PUD|
Pando|Juan Luis Vaca Hurtado|M|Concejal|PUD|
Pando|Lucas Quete Espinoza|M|Concejal|MAS-IPSP|
Pando|Heidi Galindo Cuellar|F|Concejal|MAS-IPSP|
Pando|Guido Tirina Soria|M|Concejal|MAS-IPSP|
Pando|Heidy Canamari Yuchina|F|Concejal|MAS-IPSP|
Pando|Darling Hurtado Gonzales|F|Concejal|MAS-IPSP|
Pando|Domingo Valenzuela Racua|M|Concejal|MAS-IPSP|
Pando|Luz Marita Orbe Aguanary|F|Concejal|PUD|
Pando|Herland Saul Tuno Siripi|M|Concejal|PUD|
Pando|Carlos Ayala Siripi|M|Concejal|MAS-IPSP|
Pando|Neuza Tabo Vaca|F|Concejal|MAS-IPSP|
Pando|Deina Nuñez Nuñez|F|Concejal|MAS-IPSP|
Pando|Juan Pablo Guayao Capi|M|Concejal|MAS-IPSP|
La Paz|Beatriz Alvarez Jahuira|F|Concejal|SOL.BO|
La Paz|Oscar Benigno Siñani Mamani|M|Concejal|SOL.BO|
La Paz|Teresa María Rescala Nemtala|F|Concejal|MAS-IPSP|
La Paz|Marcelo Miguel Silva Mollinedo|M|Concejal|MAS-IPSP|
La Paz|Pedro Roberto Susz kohl|M|Concejal|SOL.BO|
La Paz|Gabriel Veronica Ferrel Parado|F|Concejal|SOL.BO|
La Paz|Marcia Andrea Cornejo  Vargas|F|Concejal|SOL.BO|
La Paz|Rudy Gonzalo ticona Rios|M|Concejal|SOL.BO|
La Paz|Felipe Jorge Silva Trujillo|F|Concejal|MAS-IPSP|
La Paz|Acefalo*||Concejal|MAS-IPSP|
La Paz|Isasc Felipe  Fernández Cano|M|Concejal|SOL.BO|
La Paz|Margarita Huanca Quispe|F|Concejal|SOL.BO|
La Paz|María Cecilia Chacón Rendon|F|Concejal|SOL.BO|
La Paz|Freddy Mercado Mendoza|M|Concejal|SOL.BO|
